uuid,full_name,owner,description,archived,fork,pushed_at,size,stargazers_count,open_issues_count,forks_count,subscribers_count,default_branch,last_synced_at,etag,topics,latest_commit_sha,homepage,language,has_issues,has_wiki,has_pages,mirror_url,source_name,license,status,scm,pull_requests_enabled,icon_url,created_at,updated_at,dependencies_parsed_at,dependency_job_id,html_url,previous_names,tags_count,template,template_full_name,repository_url,tags_url,releases_url,manifests_url,owner_url,download_url,metadata.files.readme,metadata.files.changelog,metadata.files.contributing,metadata.files.funding,metadata.files.license,metadata.files.code_of_conduct,metadata.files.threat_model,metadata.files.audit,metadata.files.citation,metadata.files.codeowners,metadata.files.security,metadata.files.support,metadata.files.governance,metadata.files.roadmap,metadata.files.authors,commit_stats.total_commits,commit_stats.total_committers,commit_stats.mean_commits,commit_stats.dds,commit_stats.last_synced_commit,commit_stats,metadata.funding.custom,metadata.funding.github
84926758,home-assistant/supervisor,home-assistant,:house_with_garden: Home Assistant Supervisor,False,False,2023-12-19T12:53:52.000Z,211013,1527,42,549,85,main,2023-12-19T17:13:47.045Z,,"['docker', 'hacktoberfest', 'home-assistant', 'home-automation', 'orchestrator', 'python']",,https://home-assistant.io/hassio/,Python,True,,,,,apache-2.0,,git,True,https://github.com/home-assistant.png,2017-03-14T08:54:15.000Z,2023-12-20T18:38:05.202Z,2023-10-11T09:17:29.528Z,336d3f09-1012-45c8-b1d5-e8970fdfc5ee,https://github.com/home-assistant/supervisor,[],416.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fsupervisor,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fsupervisor/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fsupervisor/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fsupervisor/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/supervisor/tar.gz/refs/heads/main,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,
383415103,home-assistant/buildroot,home-assistant,Buildroot fork with patches for Home Assistant OS,False,False,2023-12-19T11:05:55.000Z,116891,23,0,25,8,2023.02.x-haos,2023-12-19T15:48:31.786Z,,[],,,Makefile,False,,,,,other,,git,True,https://github.com/home-assistant.png,2021-07-06T09:35:50.000Z,2023-12-20T17:48:17.002Z,2023-12-20T17:58:08.700Z,,https://github.com/home-assistant/buildroot,[],287.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fbuildroot,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fbuildroot/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fbuildroot/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fbuildroot/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/buildroot/tar.gz/refs/heads/2023.02.x-haos,README,CHANGES,,,COPYING,,,,,,,support/config-fragments/autobuild/arm-aarch64.config,,,,,,,,,,,
85161100,home-assistant/hass-release,home-assistant,Home Assistant release helper scripts,False,False,2023-12-11T07:35:19.000Z,121,15,4,15,36,master,2023-12-11T08:36:27.563Z,,['home-assistant'],,,Python,True,,,,,,,git,True,https://github.com/home-assistant.png,2017-03-16T06:34:17.000Z,2023-11-27T23:14:34.000Z,2023-01-13T21:07:57.218Z,70948c45-6d1d-4eb1-ac8d-9f0c20d20a84,https://github.com/home-assistant/hass-release,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhass-release,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhass-release/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhass-release/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhass-release/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/hass-release/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,,,,
173703505,home-assistant/actions,home-assistant,GitHub Actions for Home Assistant workflows,False,False,2023-12-11T06:49:35.000Z,110,22,1,21,28,master,2023-12-11T08:10:13.313Z,,[],,,Python,True,,,,,apache-2.0,,git,True,https://github.com/home-assistant.png,2019-03-04T08:23:43.000Z,2023-10-17T05:49:47.000Z,2023-12-11T08:18:13.548Z,,https://github.com/home-assistant/actions,[],1.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Factions,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Factions/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Factions/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Factions/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/actions/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,
499107533,home-assistant/private-demo,home-assistant,Repository for the private-demo image,False,False,2023-11-20T07:34:43.000Z,26,3,0,1,10,main,2023-11-20T08:38:13.598Z,,[],,,Shell,True,,,,,,,git,True,https://github.com/home-assistant.png,2022-06-02T11:27:52.000Z,2022-11-12T23:26:38.000Z,2023-11-20T08:46:41.909Z,,https://github.com/home-assistant/private-demo,[],9.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fprivate-demo,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fprivate-demo/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fprivate-demo/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fprivate-demo/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/private-demo/tar.gz/refs/heads/main,README.md,,,,,,,,,,,,,,,,,,,,,,
178646139,home-assistant/mobile-apps-fcm-push,home-assistant,Push Notification Sender for Home Assistant official mobile apps,False,False,2023-11-08T01:49:45.000Z,582,20,0,24,11,main,2023-11-08T08:07:09.284Z,,[],,,JavaScript,True,,,,,apache-2.0,,git,True,https://github.com/home-assistant.png,2019-03-31T05:21:01.000Z,2023-10-30T12:05:04.000Z,2023-11-08T06:38:07.056Z,32b53838-ea74-48a2-a87e-7db5bb9683a1,https://github.com/home-assistant/mobile-apps-fcm-push,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fmobile-apps-fcm-push,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fmobile-apps-fcm-push/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fmobile-apps-fcm-push/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fmobile-apps-fcm-push/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/mobile-apps-fcm-push/tar.gz/refs/heads/main,README.md,,CONTRIBUTING.md,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,,,
61488755,home-assistant/hadashboard,home-assistant,:tropical_fish: Dashing dashboard for Home Assistant (deprecated),True,False,2017-07-02T15:08:23.000Z,1349,200,0,52,34,master,2023-11-07T17:54:51.821Z,,"['dashboard', 'hadashboard', 'visualization']",,,JavaScript,True,,,,,other,,git,True,https://github.com/home-assistant.png,2016-06-19T16:14:58.000Z,2023-05-12T18:17:43.000Z,2022-08-25T01:40:43.146Z,,https://github.com/home-assistant/hadashboard,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhadashboard,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhadashboard/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhadashboard/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhadashboard/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/hadashboard/tar.gz/refs/heads/master,README.md,HISTORY.md,,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,,,
219531361,home-assistant/ada,home-assistant,Hey Ada!,True,False,2022-12-29T14:37:49.000Z,41,101,5,17,10,master,2023-11-07T17:54:50.452Z,,[],,,Python,True,,,,,apache-2.0,,git,True,https://github.com/home-assistant.png,2019-11-04T15:17:15.000Z,2023-06-10T00:28:22.000Z,2023-01-31T09:16:13.290Z,,https://github.com/home-assistant/ada,[],9.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fada,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fada/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fada/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fada/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/ada/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,
68601222,home-assistant/pi-gen,home-assistant,Tool used to create the Hassbian images,True,True,2019-10-14T09:55:13.000Z,980,250,6,72,56,dev,2023-11-07T17:23:41.398Z,,"['pi-gen', 'raspberry-pi']",,https://home-assistant.io,Shell,False,,,,RPi-Distro/pi-gen,bsd-3-clause,,git,True,https://github.com/home-assistant.png,2016-09-19T11:56:04.000Z,2023-08-16T12:42:07.000Z,,,https://github.com/home-assistant/pi-gen,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fpi-gen,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fpi-gen/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fpi-gen/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fpi-gen/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/pi-gen/tar.gz/refs/heads/dev,,,,,,,,,,,,,,,,,,,,,,,
80341037,home-assistant/hassbian-scripts,home-assistant,Scripts used in the Hassbian image.,True,False,2019-10-26T16:25:20.000Z,529,120,0,96,19,dev,2023-11-07T17:00:44.448Z,,"['hassbian', 'hassbian-image', 'hassbian-scripts', 'home-assistant', 'home-automation']",,,Shell,True,,,,,other,,git,True,https://github.com/home-assistant.png,2017-01-29T10:53:54.000Z,2023-06-28T19:52:24.000Z,2022-11-13T01:01:28.192Z,,https://github.com/home-assistant/hassbian-scripts,[],16.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhassbian-scripts,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhassbian-scripts/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhassbian-scripts/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhassbian-scripts/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/hassbian-scripts/tar.gz/refs/heads/dev,README.md,,.github/CONTRIBUTING.md,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,,,
479073280,home-assistant/deployments,home-assistant,,False,False,2023-11-06T06:38:38.000Z,73,3,2,7,4,main,2023-11-06T07:41:39.131Z,,[],,,HCL,True,,,,,,,git,True,https://github.com/home-assistant.png,2022-04-07T16:54:43.000Z,2023-04-02T03:39:40.000Z,2023-02-10T15:15:42.566Z,a4a5fe5a-3cb6-4946-81c9-f593ed78f7e4,https://github.com/home-assistant/deployments,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fdeployments,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fdeployments/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fdeployments/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fdeployments/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/deployments/tar.gz/refs/heads/main,README.md,,,,,,,,,,,,,,,,,,,,,,
87021566,home-assistant/example-custom-config,home-assistant,A collection of example custom components for Home Assistant,False,False,2023-10-23T07:03:01.000Z,57,170,9,204,38,master,2023-10-23T08:23:50.663Z,,[],,,Python,True,,,,,apache-2.0,,git,True,https://github.com/home-assistant.png,2017-04-02T22:57:45.000Z,2023-10-23T08:23:52.192Z,2022-07-13T01:20:33.810Z,c6edc036-abca-44e1-8d93-4988619503e5,https://github.com/home-assistant/example-custom-config,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fexample-custom-config,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fexample-custom-config/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fexample-custom-config/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fexample-custom-config/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/example-custom-config/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,
87411705,home-assistant/hassio-build,home-assistant,:tractor: Hass.io build tools,True,False,2019-04-24T11:42:56.000Z,5699,225,0,99,51,master,2023-10-20T20:14:20.769Z,,[],,https://home-assistant.io/hassio/,Python,True,,,,,apache-2.0,,git,True,https://github.com/home-assistant.png,2017-04-06T09:31:06.000Z,2023-09-02T04:21:04.000Z,2022-08-25T04:50:44.026Z,,https://github.com/home-assistant/hassio-build,[],7.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhassio-build,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhassio-build/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhassio-build/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhassio-build/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/hassio-build/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,
179231813,home-assistant/.github,home-assistant,Default Community Health Files for GitHub Repos,False,False,2023-10-19T18:07:10.000Z,18,9,0,24,9,master,2023-10-20T15:09:22.540Z,,[],,,,True,,,,,apache-2.0,,git,True,https://github.com/home-assistant.png,2019-04-03T07:11:57.000Z,2023-10-20T15:09:22.541Z,2022-08-11T17:52:03.170Z,,https://github.com/home-assistant/.github,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2F.github,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2F.github/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2F.github/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2F.github/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/.github/tar.gz/refs/heads/master,README.md,,CONTRIBUTING.md,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,SECURITY.txt,,,,,,,,,,,,
120219051,home-assistant/architecture,home-assistant,Repo to discuss Home Assistant architecture,False,False,2023-10-19T13:34:33.000Z,101,281,1,106,84,master,2023-10-19T14:38:29.676Z,,[],,,,True,,,,,,,git,True,https://github.com/home-assistant.png,2018-02-04T20:10:35.000Z,2023-10-19T02:43:46.000Z,2023-02-19T00:16:02.069Z,bd14e777-0711-4dfc-b899-1df16bdf2b8c,https://github.com/home-assistant/architecture,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Farchitecture,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Farchitecture/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Farchitecture/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Farchitecture/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/architecture/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,,,,
308014838,home-assistant/tempio,home-assistant,A template helper for config files,False,False,2023-10-18T10:27:14.000Z,59,12,0,8,5,main,2023-10-18T11:33:07.874Z,,[],,,Go,True,,,,,apache-2.0,,git,True,https://github.com/home-assistant.png,2020-10-28T12:50:43.000Z,2023-10-20T20:14:22.463Z,2023-10-20T20:14:20.697Z,,https://github.com/home-assistant/tempio,[],6.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Ftempio,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Ftempio/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Ftempio/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Ftempio/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/tempio/tar.gz/refs/heads/main,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,
37704427,home-assistant/assets,home-assistant,:art: Assets for the Home Assistant project,False,False,2023-10-03T13:42:37.000Z,105151,43,0,46,40,master,2023-10-04T01:11:09.923Z,,['assets'],,https://home-assistant.io,HTML,True,,,,,other,,git,True,https://github.com/home-assistant.png,2015-06-19T05:58:04.000Z,2023-10-02T16:45:02.000Z,2022-08-25T02:21:23.688Z,,https://github.com/home-assistant/assets,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fassets,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fassets/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fassets/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fassets/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/assets/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,,,
199803433,home-assistant/ci-azure,home-assistant,Helper / Templates for Azure Pipelines,True,False,2022-05-18T12:30:24.000Z,100,3,0,3,3,master,2023-07-31T22:05:49.498Z,,[],,,Roff,True,,,,,apache-2.0,,git,True,https://github.com/home-assistant.png,2019-07-31T07:29:06.000Z,2023-07-31T22:05:49.498Z,2022-08-17T18:30:15.280Z,,https://github.com/home-assistant/ci-azure,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fci-azure,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fci-azure/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fci-azure/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fci-azure/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/ci-azure/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,
179237056,home-assistant/people,home-assistant,An audit trail for who's meant to be in the Home Assistant GitHub organization - and a place to open issues for security-problem users,False,False,2019-06-09T03:01:44.000Z,70,3,3,43,7,master,2023-06-29T16:20:25.615Z,,[],,,,True,,,,,,,git,True,https://github.com/home-assistant.png,2019-04-03T07:43:54.000Z,2023-06-29T16:20:25.616Z,2023-02-19T18:46:13.548Z,,https://github.com/home-assistant/people,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fpeople,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fpeople/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fpeople/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fpeople/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/people/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,,,,
612222114,home-assistant/cosign,home-assistant,Sigstore cosign repository for Home Assistant,False,False,2023-06-08T16:24:04.000Z,3,2,0,0,4,main,2023-06-08T17:27:16.868Z,,[],,,,True,,,,,,,git,True,https://github.com/home-assistant.png,2023-03-10T13:14:29.000Z,2023-05-27T01:54:25.000Z,2023-04-22T10:31:33.233Z,,https://github.com/home-assistant/cosign,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fcosign,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fcosign/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fcosign/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fcosign/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/cosign/tar.gz/refs/heads/main,,,,,,,,,,,,,,,,,,,,,,,
282272257,home-assistant/wheels-scipy,home-assistant,wheels-scipy,True,False,2022-06-23T00:06:21.000Z,11,2,0,2,6,master,2023-04-08T11:41:04.341Z,,[],,,,False,,,,,,,git,True,https://github.com/home-assistant.png,2020-07-24T16:50:55.000Z,2023-01-27T23:40:48.000Z,2022-09-18T20:53:47.538Z,,https://github.com/home-assistant/wheels-scipy,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwheels-scipy,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwheels-scipy/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwheels-scipy/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwheels-scipy/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/wheels-scipy/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,,,,
203209795,home-assistant/wheels-tensorflow,home-assistant,Build wheels for TensorFlow and Home Assistant,True,False,2021-05-15T07:56:00.000Z,25,7,0,5,6,master,2023-04-08T11:41:04.268Z,,[],,,Dockerfile,True,,,,,apache-2.0,,git,True,https://github.com/home-assistant.png,2019-08-19T16:28:24.000Z,2023-01-27T23:27:08.000Z,2022-09-24T19:50:49.006Z,,https://github.com/home-assistant/wheels-tensorflow,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwheels-tensorflow,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwheels-tensorflow/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwheels-tensorflow/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwheels-tensorflow/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/wheels-tensorflow/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,
112906875,home-assistant/warrant,home-assistant,Python library for using AWS Cognito. With support for SRP.,False,True,2019-01-05T02:46:15.000Z,290,3,0,3,3,master,2023-04-08T11:41:04.185Z,,[],,,Python,False,,,,capless/warrant,apache-2.0,,git,True,https://github.com/home-assistant.png,2017-12-03T06:51:32.000Z,2023-03-05T21:20:15.000Z,2023-02-19T18:45:44.869Z,,https://github.com/home-assistant/warrant,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwarrant,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwarrant/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwarrant/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwarrant/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/warrant/tar.gz/refs/heads/master,README.md,HISTORY.md,,,LICENSE,,,,,,,,,,,,,,,,,,
192722198,home-assistant/wheels-opencv,home-assistant,Build opencv packages for Home Assistant,True,False,2022-06-24T10:26:42.000Z,42,7,0,4,7,master,2023-04-08T11:41:04.184Z,,[],,,,True,,,,,,,git,True,https://github.com/home-assistant.png,2019-06-19T11:50:21.000Z,2023-01-27T23:37:59.000Z,2022-08-18T00:55:05.373Z,,https://github.com/home-assistant/wheels-opencv,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwheels-opencv,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwheels-opencv/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwheels-opencv/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fwheels-opencv/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/wheels-opencv/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,,,,
584913491,home-assistant/voice.home-assistant,home-assistant,[Deprecated] Website for all Home Assistant Voice,True,False,2023-01-30T06:20:14.000Z,2212,2,0,0,4,main,2023-04-08T11:41:03.845Z,,[],,https://developers.home-assistant.io/docs/voice/overview/,JavaScript,True,,,,,other,,git,True,https://github.com/home-assistant.png,2023-01-03T20:56:36.000Z,2023-04-03T00:43:26.000Z,2023-02-19T19:30:33.711Z,,https://github.com/home-assistant/voice.home-assistant,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fvoice.home-assistant,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fvoice.home-assistant/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fvoice.home-assistant/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fvoice.home-assistant/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/voice.home-assistant/tar.gz/refs/heads/main,README.md,,docs/contributing.md,,LICENSE.md,,,,,,,,,,,,,,,,,,
